#TEYMOURI(2017)
P [bar]    ms [mol/kg]    xc_W [SALTfree]    Na    Cl    K    Ca    Mg    SO4
30.9	1.9	0.0161	1.9	1.9	0	0	0	0
70.34	1.9	0.0185	1.9	1.9	0	0	0	0
98.62	1.9	0.0186	1.9	1.9	0	0	0	0
142.97	1.9	0.0200	1.9	1.9	0	0	0	0
198.97	1.9	0.0205	1.9	1.9	0	0	0	0
251.72	1.9	0.0213	1.9	1.9	0	0	0	0
13.66	4.27	0.005	4.27	4.27	0	0	0	0
27.66	4.27	0.0088	4.27	4.27	0	0	0	0
45.24	4.27	0.0121	4.27	4.27	0	0	0	0
74.62	4.27	0.0125	4.27	4.27	0	0	0	0
90.9	4.27	0.0125	4.27	4.27	0	0	0	0
158.62	4.27	0.0131	4.27	4.27	0	0	0	0
212.41	4.27	0.0133	4.27	4.27	0	0	0	0
