#WANG(2014)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
30	1	0.376	1	1	0	0	0	0
40	1	0.471	1	1	0	0	0	0
50	1	0.549	1	1	0	0	0	0
60	1	0.614	1	1	0	0	0	0
70	1	0.683	1	1	0	0	0	0
80	1	0.738	1	1	0	0	0	0
90	1	0.79	1	1	0	0	0	0
100	1	0.835	1	1	0	0	0	0
110	1	0.876	1	1	0	0	0	0
120	1	0.904	1	1	0	0	0	0
130	1	0.916	1	1	0	0	0	0
150	1	0.944	1	1	0	0	0	0
170	1	0.97	1	1	0	0	0	0
200	1	0.998	1	1	0	0	0	0
230	1	1.027	1	1	0	0	0	0
260	1	1.05	1	1	0	0	0	0
300	1	1.096	1	1	0	0	0	0
30	2	0.317	2	2	0	0	0	0
40	2	0.393	2	2	0	0	0	0
50	2	0.455	2	2	0	0	0	0
60	2	0.518	2	2	0	0	0	0
70	2	0.57	2	2	0	0	0	0
80	2	0.617	2	2	0	0	0	0
90	2	0.658	2	2	0	0	0	0
100	2	0.696	2	2	0	0	0	0
110	2	0.73	2	2	0	0	0	0
120	2	0.757	2	2	0	0	0	0
130	2	0.769	2	2	0	0	0	0
150	2	0.789	2	2	0	0	0	0
170	2	0.807	2	2	0	0	0	0
200	2	0.836	2	2	0	0	0	0
230	2	0.858	2	2	0	0	0	0
260	2	0.883	2	2	0	0	0	0
300	2	0.905	2	2	0	0	0	0
30	3	0.275	3	3	0	0	0	0
40	3	0.335	3	3	0	0	0	0
50	3	0.396	3	3	0	0	0	0
60	3	0.448	3	3	0	0	0	0
70	3	0.493	3	3	0	0	0	0
80	3	0.534	3	3	0	0	0	0
90	3	0.572	3	3	0	0	0	0
100	3	0.601	3	3	0	0	0	0
110	3	0.627	3	3	0	0	0	0
120	3	0.652	3	3	0	0	0	0
130	3	0.663	3	3	0	0	0	0
150	3	0.685	3	3	0	0	0	0
170	3	0.698	3	3	0	0	0	0
200	3	0.717	3	3	0	0	0	0
230	3	0.739	3	3	0	0	0	0
260	3	0.756	3	3	0	0	0	0
300	3	0.782	3	3	0	0	0	0
