#LIU(2021)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
20.4	0.11	0.171	0	0.22	0	0	0.11	0
40.8	0.11	0.447	0	0.22	0	0	0.11	0
61.2	0.11	0.625	0	0.22	0	0	0.11	0
81.6	0.11	0.756	0	0.22	0	0	0.11	0
102	0.11	0.871	0	0.22	0	0	0.11	0
136.1	0.11	0.987	0	0.22	0	0	0.11	0
156.5	0.11	1.028	0	0.22	0	0	0.11	0
170.1	0.11	1.074	0	0.22	0	0	0.11	0
190.5	0.11	1.116	0	0.22	0	0	0.11	0
20.4	0.16	0.168	0	0.32	0	0	0.16	0
40.8	0.16	0.444	0	0.32	0	0	0.16	0
61.2	0.16	0.611	0	0.32	0	0	0.16	0
81.6	0.16	0.753	0	0.32	0	0	0.16	0
102	0.16	0.868	0	0.32	0	0	0.16	0
136.1	0.16	0.977	0	0.32	0	0	0.16	0
156.5	0.16	1.0115	0	0.32	0	0	0.16	0
170.1	0.16	1.065	0	0.32	0	0	0.16	0
190.5	0.16	1.113	0	0.32	0	0	0.16	0
