#LIU(2021)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
20.4	0.09	0.203	0	0.18	0	0.09	0.00	0
40.8	0.09	0.423	0	0.18	0	0.09	0.00	0
61.2	0.09	0.617	0	0.18	0	0.09	0.00	0
81.6	0.09	0.756	0	0.18	0	0.09	0.00	0
102	0.09	0.850	0	0.18	0	0.09	0.00	0
136.1	0.09	0.987	0	0.18	0	0.09	0.00	0
156.5	0.09	1.033	0	0.18	0	0.09	0.00	0
170.1	0.09	1.075	0	0.18	0	0.09	0.00	0
190.5	0.09	1.117	0	0.18	0	0.09	0.00	0
20.4	0.14	0.167	0	0.28	0	0.14	0.00	0
40.8	0.14	0.442	0	0.28	0	0.14	0.00	0
61.2	0.14	0.611	0	0.28	0	0.14	0.00	0
81.6	0.14	0.753	0	0.28	0	0.14	0.00	0
102	0.14	0.858	0	0.28	0	0.14	0.00	0
136.1	0.14	0.978	0	0.28	0	0.14	0.00	0
156.5	0.14	1.032	0	0.28	0	0.14	0.00	0
170.1	0.14	1.065	0	0.28	0	0.14	0.00	0
190.5	0.14	1.113	0	0.28	0	0.14	0.00	0
