#WANG(2014)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
30	1	0.306	1	1	0	0	0	0
40	1	0.373	1	1	0	0	0	0
50	1	0.44	1	1	0	0	0	0
60	1	0.511	1	1	0	0	0	0
70	1	0.566	1	1	0	0	0	0
80	1	0.621	1	1	0	0	0	0
90	1	0.677	1	1	0	0	0	0
100	1	0.71	1	1	0	0	0	0
110	1	0.752	1	1	0	0	0	0
120	1	0.786	1	1	0	0	0	0
130	1	0.81	1	1	0	0	0	0
150	1	0.857	1	1	0	0	0	0
170	1	0.891	1	1	0	0	0	0
200	1	0.933	1	1	0	0	0	0
230	1	0.968	1	1	0	0	0	0
260	1	1.003	1	1	0	0	0	0
300	1	1.044	1	1	0	0	0	0
30	2	0.255	2	2	0	0	0	0
40	2	0.315	2	2	0	0	0	0
50	2	0.372	2	2	0	0	0	0
60	2	0.425	2	2	0	0	0	0
70	2	0.472	2	2	0	0	0	0
80	2	0.518	2	2	0	0	0	0
90	2	0.562	2	2	0	0	0	0
100	2	0.596	2	2	0	0	0	0
110	2	0.627	2	2	0	0	0	0
120	2	0.657	2	2	0	0	0	0
130	2	0.678	2	2	0	0	0	0
150	2	0.715	2	2	0	0	0	0
170	2	0.747	2	2	0	0	0	0
200	2	0.787	2	2	0	0	0	0
230	2	0.819	2	2	0	0	0	0
260	2	0.845	2	2	0	0	0	0
300	2	0.868	2	2	0	0	0	0
30	3	0.214	3	3	0	0	0	0
40	3	0.28	3	3	0	0	0	0
50	3	0.325	3	3	0	0	0	0
60	3	0.375	3	3	0	0	0	0
70	3	0.419	3	3	0	0	0	0
80	3	0.456	3	3	0	0	0	0
90	3	0.492	3	3	0	0	0	0
100	3	0.522	3	3	0	0	0	0
110	3	0.548	3	3	0	0	0	0
120	3	0.572	3	3	0	0	0	0
130	3	0.593	3	3	0	0	0	0
150	3	0.62	3	3	0	0	0	0
170	3	0.648	3	3	0	0	0	0
200	3	0.68	3	3	0	0	0	0
230	3	0.706	3	3	0	0	0	0
260	3	0.727	3	3	0	0	0	0
300	3	0.755	3	3	0	0	0	0
