#KIEPE(2002)
P [bar]    ms [mol/kg]    xc_W [SALTfree]    Na    Cl    K    Ca    Mg    SO4
1.99	0.5	0.00035	0	0.5	0.5	0	0	0
4.27	0.5	0.00091	0	0.5	0.5	0	0	0
14.24	0.5	0.00312	0	0.5	0.5	0	0	0
19.16	0.5	0.00419	0	0.5	0.5	0	0	0
23.57	0.5	0.00514	0	0.5	0.5	0	0	0
28.46	0.5	0.00616	0	0.5	0.5	0	0	0
40.17	0.5	0.00851	0	0.5	0.5	0	0	0
53.14	0.5	0.01093	0	0.5	0.5	0	0	0
70.65	0.5	0.01388	0	0.5	0.5	0	0	0
87.47	0.5	0.01636	0	0.5	0.5	0	0	0
99.14	0.5	0.01787	0	0.5	0.5	0	0	0
3.03	1	0.00056	0	1	1	0	0	0
5.75	1	0.00114	0	1	1	0	0	0
9.46	1	0.00192	0	1	1	0	0	0
13.80	1	0.00283	0	1	1	0	0	0
18.35	1	0.00376	0	1	1	0	0	0
26.73	1	0.00542	0	1	1	0	0	0
41.29	1	0.00814	0	1	1	0	0	0
56.33	1	0.01072	0	1	1	0	0	0
69.07	1	0.01271	0	1	1	0	0	0
81.42	1	0.01446	0	1	1	0	0	0
94.48	1	0.01610	0	1	1	0	0	0
2.37	2.5	0.00033	0	2.5	2.5	0	0	0
4.87	2.5	0.00075	0	2.5	2.5	0	0	0
7.04	2.5	0.00111	0	2.5	2.5	0	0	0
9.01	2.5	0.00144	0	2.5	2.5	0	0	0
12.62	2.5	0.00204	0	2.5	2.5	0	0	0
21.91	2.5	0.00352	0	2.5	2.5	0	0	0
35.49	2.5	0.00557	0	2.5	2.5	0	0	0
51.83	2.5	0.00783	0	2.5	2.5	0	0	0
66.01	2.5	0.00960	0	2.5	2.5	0	0	0
82.94	2.5	0.01147	0	2.5	2.5	0	0	0
105.08	2.5	0.01350	0	2.5	2.5	0	0	0
3.16	4	0.00034	0	4	4	0	0	0
5.31	4	0.00062	0	4	4	0	0	0
7.88	4	0.00094	0	4	4	0	0	0
11.20	4	0.00135	0	4	4	0	0	0
15.67	4	0.00189	0	4	4	0	0	0
19.12	4	0.00231	0	4	4	0	0	0
36.42	4	0.00425	0	4	4	0	0	0
52.32	4	0.00586	0	4	4	0	0	0
61.67	4	0.00672	0	4	4	0	0	0
71.32	4	0.00755	0	4	4	0	0	0
86.38	4	0.00870	0	4	4	0	0	0
95.27	4	0.00931	0	4	4	0	0	0
