#SUSAK(1980)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
68.9	0.90	0.03782	0.90	0.90	0	0	0	0
172.4	0.90	0.07718	0.90	0.90	0	0	0	0
344.7	0.90	0.12210	0.90	0.90	0	0	0	0
689.5	0.90	0.18018	0.90	0.90	0	0	0	0
1034.2	0.90	0.21971	0.90	0.90	0	0	0	0
1379.0	0.90	0.24997	0.90	0.90	0	0	0	0
68.9	1.90	0.02810	1.90	1.90	0	0	0	0
172.4	1.90	0.05734	1.90	1.90	0	0	0	0
344.7	1.90	0.09071	1.90	1.90	0	0	0	0
689.5	1.90	0.13385	1.90	1.90	0	0	0	0
1034.2	1.90	0.16322	1.90	1.90	0	0	0	0
1379.0	1.90	0.18570	1.90	1.90	0	0	0	0
68.9	3.02	0.02015	3.02	3.02	0	0	0	0
172.4	3.02	0.04113	3.02	3.02	0	0	0	0
344.7	3.02	0.06507	3.02	3.02	0	0	0	0
689.5	3.02	0.09602	3.02	3.02	0	0	0	0
1034.2	3.02	0.11708	3.02	3.02	0	0	0	0
1379.0	3.02	0.13321	3.02	3.02	0	0	0	0
68.9	4.27	0.01387	4.27	4.27	0	0	0	0
172.4	4.27	0.02830	4.27	4.27	0	0	0	0
344.7	4.27	0.04478	4.27	4.27	0	0	0	0
689.5	4.27	0.06608	4.27	4.27	0	0	0	0
1034.2	4.27	0.08057	4.27	4.27	0	0	0	0
1379.0	4.27	0.09167	4.27	4.27	0	0	0	0
