#WANG(2014)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
30	1	0.604	1	1	0	0	0	0
40	1	0.743	1	1	0	0	0	0
50	1	0.865	1	1	0	0	0	0
60	1	0.966	1	1	0	0	0	0
70	1	1.038	1	1	0	0	0	0
80	1	1.054	1	1	0	0	0	0
90	1	1.068	1	1	0	0	0	0
100	1	1.083	1	1	0	0	0	0
110	1	1.093	1	1	0	0	0	0
120	1	1.106	1	1	0	0	0	0
130	1	1.119	1	1	0	0	0	0
150	1	1.138	1	1	0	0	0	0
170	1	1.159	1	1	0	0	0	0
200	1	1.188	1	1	0	0	0	0
230	1	1.22	1	1	0	0	0	0
260	1	1.243	1	1	0	0	0	0
300	1	1.277	1	1	0	0	0	0
30	2	0.506	2	2	0	0	0	0
40	2	0.622	2	2	0	0	0	0
50	2	0.722	2	2	0	0	0	0
60	2	0.794	2	2	0	0	0	0
70	2	0.849	2	2	0	0	0	0
80	2	0.865	2	2	0	0	0	0
90	2	0.879	2	2	0	0	0	0
100	2	0.89	2	2	0	0	0	0
110	2	0.9	2	2	0	0	0	0
120	2	0.909	2	2	0	0	0	0
130	2	0.917	2	2	0	0	0	0
150	2	0.933	2	2	0	0	0	0
170	2	0.95	2	2	0	0	0	0
200	2	0.971	2	2	0	0	0	0
230	2	0.991	2	2	0	0	0	0
260	2	1.009	2	2	0	0	0	0
300	2	1.032	2	2	0	0	0	0
30	3	0.426	3	3	0	0	0	0
40	3	0.53	3	3	0	0	0	0
50	3	0.61	3	3	0	0	0	0
60	3	0.678	3	3	0	0	0	0
70	3	0.72	3	3	0	0	0	0
80	3	0.735	3	3	0	0	0	0
90	3	0.747	3	3	0	0	0	0
100	3	0.757	3	3	0	0	0	0
110	3	0.764	3	3	0	0	0	0
120	3	0.773	3	3	0	0	0	0
130	3	0.784	3	3	0	0	0	0
150	3	0.798	3	3	0	0	0	0
170	3	0.807	3	3	0	0	0	0
200	3	0.831	3	3	0	0	0	0
230	3	0.848	3	3	0	0	0	0
260	3	0.867	3	3	0	0	0	0
300	3	0.891	3	3	0	0	0	0
