#SUSAK(1980)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
68.9	0.90	0.04002	0.90	0.90	0	0	0	0
172.4	0.90	0.07980	0.90	0.90	0	0	0	0
344.7	0.90	0.12397	0.90	0.90	0	0	0	0
689.5	0.90	0.17995	0.90	0.90	0	0	0	0
1034.2	0.90	0.21757	0.90	0.90	0	0	0	0
1379.0	0.90	0.24621	0.90	0.90	0	0	0	0
68.9	1.90	0.02973	1.90	1.90	0	0	0	0
172.4	1.90	0.05928	1.90	1.90	0	0	0	0
344.7	1.90	0.09210	1.90	1.90	0	0	0	0
689.5	1.90	0.13368	1.90	1.90	0	0	0	0
1034.2	1.90	0.16153	1.90	1.90	0	0	0	0
1379.0	1.90	0.18570	1.90	1.90	0	0	0	0
68.9	3.02	0.02133	3.02	3.02	0	0	0	0
172.4	3.02	0.04253	3.02	3.02	0	0	0	0
344.7	3.02	0.06607	3.02	3.02	0	0	0	0
689.5	3.02	0.09589	3.02	3.02	0	0	0	0
1034.2	3.02	0.11595	3.02	3.02	0	0	0	0
1379.0	3.02	0.13120	3.02	3.02	0	0	0	0
68.9	4.27	0.01468	4.27	4.27	0	0	0	0
172.4	4.27	0.02927	4.27	4.27	0	0	0	0
344.7	4.27	0.04546	4.27	4.27	0	0	0	0
689.5	4.27	0.06599	4.27	4.27	0	0	0	0
1034.2	4.27	0.07979	4.27	4.27	0	0	0	0
1379.0	4.27	0.09029	4.27	4.27	0	0	0	0
