#SUSAK(1980)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
68.9	0.90	0.04222	0.90	0.90	0	0	0	0
172.4	0.90	0.09103	0.90	0.90	0	0	0	0
344.7	0.90	0.14969	0.90	0.90	0	0	0	0
689.5	0.90	0.22867	0.90	0.90	0	0	0	0
1034.2	0.90	0.28382	0.90	0.90	0	0	0	0
1379.0	0.90	0.32661	0.90	0.90	0	0	0	0
68.9	1.90	0.03137	1.90	1.90	0	0	0	0
172.4	1.90	0.06763	1.90	1.90	0	0	0	0
344.7	1.90	0.11120	1.90	1.90	0	0	0	0
689.5	1.90	0.16987	1.90	1.90	0	0	0	0
1034.2	1.90	0.21085	1.90	1.90	0	0	0	0
1379.0	1.90	0.24263	1.90	1.90	0	0	0	0
68.9	3.02	0.02250	3.02	3.02	0	0	0	0
172.4	3.02	0.04851	3.02	3.02	0	0	0	0
344.7	3.02	0.07977	3.02	3.02	0	0	0	0
689.5	3.02	0.12186	3.02	3.02	0	0	0	0
1034.2	3.02	0.15125	3.02	3.02	0	0	0	0
1379.0	3.02	0.17405	3.02	3.02	0	0	0	0
68.9	4.27	0.01548	4.27	4.27	0	0	0	0
172.4	4.27	0.03338	4.27	4.27	0	0	0	0
344.7	4.27	0.05490	4.27	4.27	0	0	0	0
689.5	4.27	0.08386	4.27	4.27	0	0	0	0
1034.2	4.27	0.10409	4.27	4.27	0	0	0	0
1379.0	4.27	0.11978	4.27	4.27	0	0	0	0
