#POULANI(2019)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
10.4	MIX	0.037	1.2	1.6	0	0.2	0	0
19.4	MIX	0.0925	1.2	1.6	0	0.2	0	0
30.4	MIX	0.1566	1.2	1.6	0	0.2	0	0
40.9	MIX	0.2287	1.2	1.6	0	0.2	0	0
50.9	MIX	0.282	1.2	1.6	0	0.2	0	0
100.8	MIX	0.525	1.2	1.6	0	0.2	0	0
151.2	MIX	0.7208	1.2	1.6	0	0.2	0	0
199.1	MIX	0.8694	1.2	1.6	0	0.2	0	0
10.4	MIX	0.0372	1.2	1.7	0.1	0.2	0	0
20	MIX	0.0966	1.2	1.7	0.1	0.2	0	0
30.1	MIX	0.1595	1.2	1.7	0.1	0.2	0	0
40.5	MIX	0.2199	1.2	1.7	0.1	0.2	0	0
51.2	MIX	0.2804	1.2	1.7	0.1	0.2	0	0
100.8	MIX	0.5204	1.2	1.7	0.1	0.2	0	0
150.2	MIX	0.7152	1.2	1.7	0.1	0.2	0	0
199.2	MIX	0.8517	1.2	1.7	0.1	0.2	0	0
