#PRUTTON(1945)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
17	1	0.1190	0	2	0	1	0	0
56	1	0.4618	0	2	0	1	0	0
120	1	0.6406	0	2	0	1	0	0
213	1	0.7856	0	2	0	1	0	0
286	1	0.9022	0	2	0	1	0	0
352	1	0.9138	0	2	0	1	0	0
394	1	0.9664	0	2	0	1	0	0
500	1	1.0015	0	2	0	1	0	0
575	1	1.0660	0	2	0	1	0	0
618	1	1.0719	0	2	0	1	0	0
23	2.3	0.0985	0	4.6	0	2.3	0	0
88	2.3	0.3375	0	4.6	0	2.3	0	0
142	2.3	0.4313	0	4.6	0	2.3	0	0
170	2.3	0.4842	0	4.6	0	2.3	0	0
290	2.3	0.5667	0	4.6	0	2.3	0	0
566	2.3	0.6790	0	4.6	0	2.3	0	0
648	2.3	0.7205	0	4.6	0	2.3	0	0
74	3.9	0.1849	0	7.8	0	3.9	0	0
151	3.9	0.2808	0	7.8	0	3.9	0	0
234	3.9	0.3228	0	7.8	0	3.9	0	0
261	3.9	0.3469	0	7.8	0	3.9	0	0
388	3.9	0.3830	0	7.8	0	3.9	0	0
402	3.9	0.3769	0	7.8	0	3.9	0	0
525	3.9	0.4191	0	7.8	0	3.9	0	0
630	3.9	0.4252	0	7.8	0	3.9	0	0
