#LIU(2021)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
20.4	0.11	0.202	0	0.22	0	0	0.11	0
40.8	0.11	0.369	0	0.22	0	0	0.11	0
61.2	0.11	0.535	0	0.22	0	0	0.11	0
81.6	0.11	0.653	0	0.22	0	0	0.11	0
102	0.11	0.776	0	0.22	0	0	0.11	0
136.1	0.11	0.905	0	0.22	0	0	0.11	0
156.5	0.11	0.986	0	0.22	0	0	0.11	0
170.1	0.11	1.016	0	0.22	0	0	0.11	0
190.5	0.11	1.066	0	0.22	0	0	0.11	0
20.4	0.16	0.197	0	0.32	0	0	0.16	0
40.8	0.16	0.433	0	0.32	0	0	0.16	0
61.2	0.16	0.511	0	0.32	0	0	0.16	0
81.6	0.16	0.66	0	0.32	0	0	0.16	0
102	0.16	0.778	0	0.32	0	0	0.16	0
136.1	0.16	0.909	0	0.32	0	0	0.16	0
156.5	0.16	0.973	0	0.32	0	0	0.16	0
170.1	0.16	1.005	0	0.32	0	0	0.16	0
190.5	0.16	1.055	0	0.32	0	0	0.16	0
