#TEYMOURI(2017)
P [bar]    ms [mol/kg]    xc_W [SALTfree]    Na    Cl    K    Ca    Mg    SO4
165.52	0.76	0.0141	0	1.52	0	0	0.76	0
377.59	0.76	0.0183	0	1.52	0	0	0.76	0
544.83	0.76	0.0214	0	1.52	0	0	0.76	0
157.24	1.3	0.0109	0	2.6	0	0	1.3	0
283.38	1.3	0.0137	0	2.6	0	0	1.3	0
140.69	1.3	0.0109	0	2.6	0	0	1.3	0
340.69	1.3	0.015	0	2.6	0	0	1.3	0
533.79	1.3	0.0175	0	2.6	0	0	1.3	0
187.24	2.3	0.0088	0	4.6	0	0	2.3	0
302.28	2.3	0.0106	0	4.6	0	0	2.3	0
416.21	2.3	0.0116	0	4.6	0	0	2.3	0
135.03	4.3	0.0046	0	8.6	0	0	4.3	0
286.76	4.3	0.0064	0	8.6	0	0	4.3	0
402.76	4.3	0.0071	0	8.6	0	0	4.3	0
544.83	4.3	0.0079	0	8.6	0	0	4.3	0
