#PRUTTON(1945)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
16	1	0.1474	0	2	0	1	0	0
62	1	0.4618	0	2	0	1	0	0
162	1	0.7623	0	2	0	1	0	0
310	1	0.8846	0	2	0	1	0	0
426	1	0.9781	0	2	0	1	0	0
620	1	1.1071	0	2	0	1	0	0
23	2.3	0.1276	0	4.6	0	2.3	0	0
73	2.3	0.3375	0	4.6	0	2.3	0	0
166	2.3	0.4437	0	4.6	0	2.3	0	0
282	2.3	0.5667	0	4.6	0	2.3	0	0
454	2.3	0.6257	0	4.6	0	2.3	0	0
600	2.3	0.6908	0	4.6	0	2.3	0	0
15	3.9	0.0536	0	7.8	0	3.9	0	0
74	3.9	0.2208	0	7.8	0	3.9	0	0
163	3.9	0.3108	0	7.8	0	3.9	0	0
319	3.9	0.3649	0	7.8	0	3.9	0	0
455	3.9	0.3950	0	7.8	0	3.9	0	0
554	3.9	0.4191	0	7.8	0	3.9	0	0
