#WANG(2014)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
30	1	0.435	1	1	0	0	0	0
40	1	0.537	1	1	0	0	0	0
50	1	0.618	1	1	0	0	0	0
60	1	0.702	1	1	0	0	0	0
70	1	0.767	1	1	0	0	0	0
80	1	0.832	1	1	0	0	0	0
90	1	0.885	1	1	0	0	0	0
100	1	0.93	1	1	0	0	0	0
110	1	0.94	1	1	0	0	0	0
120	1	0.953	1	1	0	0	0	0
130	1	0.965	1	1	0	0	0	0
150	1	0.987	1	1	0	0	0	0
170	1	1.013	1	1	0	0	0	0
200	1	1.038	1	1	0	0	0	0
230	1	1.066	1	1	0	0	0	0
260	1	1.092	1	1	0	0	0	0
300	1	1.138	1	1	0	0	0	0
30	2	0.363	2	2	0	0	0	0
40	2	0.447	2	2	0	0	0	0
50	2	0.514	2	2	0	0	0	0
60	2	0.585	2	2	0	0	0	0
70	2	0.641	2	2	0	0	0	0
80	2	0.694	2	2	0	0	0	0
90	2	0.743	2	2	0	0	0	0
100	2	0.772	2	2	0	0	0	0
110	2	0.786	2	2	0	0	0	0
120	2	0.797	2	2	0	0	0	0
130	2	0.808	2	2	0	0	0	0
150	2	0.826	2	2	0	0	0	0
170	2	0.843	2	2	0	0	0	0
200	2	0.867	2	2	0	0	0	0
230	2	0.888	2	2	0	0	0	0
260	2	0.908	2	2	0	0	0	0
300	2	0.931	2	2	0	0	0	0
30	3	0.32	3	3	0	0	0	0
40	3	0.391	3	3	0	0	0	0
50	3	0.454	3	3	0	0	0	0
60	3	0.507	3	3	0	0	0	0
70	3	0.556	3	3	0	0	0	0
80	3	0.596	3	3	0	0	0	0
90	3	0.631	3	3	0	0	0	0
100	3	0.66	3	3	0	0	0	0
110	3	0.671	3	3	0	0	0	0
120	3	0.683	3	3	0	0	0	0
130	3	0.692	3	3	0	0	0	0
150	3	0.71	3	3	0	0	0	0
170	3	0.723	3	3	0	0	0	0
200	3	0.744	3	3	0	0	0	0
230	3	0.766	3	3	0	0	0	0
260	3	0.782	3	3	0	0	0	0
300	3	0.806	3	3	0	0	0	0
