#SUSAK(1980)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
68.9	0.90	0.07550	0.90	0.90	0	0	0	0
172.4	0.90	0.21991	0.90	0.90	0	0	0	0
344.7	0.90	0.39787	0.90	0.90	0	0	0	0
689.5	0.90	0.64281	0.90	0.90	0	0	0	0
1034.2	0.90	0.81644	0.90	0.90	0	0	0	0
1379.0	0.90	0.95228	0.90	0.90	0	0	0	0
68.9	1.90	0.05608	1.90	1.90	0	0	0	0
172.4	1.90	0.16337	1.90	1.90	0	0	0	0
344.7	1.90	0.29557	1.90	1.90	0	0	0	0
689.5	1.90	0.47753	1.90	1.90	0	0	0	0
1034.2	1.90	0.60652	1.90	1.90	0	0	0	0
1379.0	1.90	0.70743	1.90	1.90	0	0	0	0
68.9	3.02	0.04023	3.02	3.02	0	0	0	0
172.4	3.02	0.11719	3.02	3.02	0	0	0	0
344.7	3.02	0.21203	3.02	3.02	0	0	0	0
689.5	3.02	0.34256	3.02	3.02	0	0	0	0
1034.2	3.02	0.43509	3.02	3.02	0	0	0	0
1379.0	3.02	0.50747	3.02	3.02	0	0	0	0
68.9	4.27	0.02769	4.27	4.27	0	0	0	0
172.4	4.27	0.08065	4.27	4.27	0	0	0	0
344.7	4.27	0.14591	4.27	4.27	0	0	0	0
689.5	4.27	0.23574	4.27	4.27	0	0	0	0
1034.2	4.27	0.29942	4.27	4.27	0	0	0	0
1379.0	4.27	0.34923	4.27	4.27	0	0	0	0
