#KAMP(2007)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
7.354	2	0.1235 	0	2	2	0	0	0
18.23	2	0.2941 	0	2	2	0	0	0
26.41	2	0.4340 	0	2	2	0	0	0
40.03	2	0.6210 	0	2	2	0	0	0
58.54	2	0.8213 	0	2	2	0	0	0
85.67	2	1.0197 	0	2	2	0	0	0
5.878	4	0.0896 	0	4	4	0	0	0
14.14	4	0.2082 	0	4	4	0	0	0
15.03	4	0.2241 	0	4	4	0	0	0
25.54	4	0.3651 	0	4	4	0	0	0
26.17	4	0.3666 	0	4	4	0	0	0
37.75	4	0.5130 	0	4	4	0	0	0
54.37	4	0.6718 	0	4	4	0	0	0
69.4	4	0.7838 	0	4	4	0	0	0
87.38	4	0.8739 	0	4	4	0	0	0
93.95	4	0.8862 	0	4	4	0	0	0
