#PRUTTON(1945)
P [bar]    ms [mol/kg]    mc [mol/kg]    Na    Cl    K    Ca    Mg    SO4
21	1	0.1531	0	2	0	1	0	0
76	1	0.3471	0	2	0	1	0	0
149	1	0.6464	0	2	0	1	0	0
297	1	0.8496	0	2	0	1	0	0
437	1	0.9664	0	2	0	1	0	0
585	1	1.0601	0	2	0	1	0	0
621	1	1.0425	0	2	0	1	0	0
703	1	1.1130	0	2	0	1	0	0
25	2.3	0.1101	0	4.6	0	2.3	0	0
63	2.3	0.2265	0	4.6	0	2.3	0	0
150	2.3	0.4255	0	4.6	0	2.3	0	0
280	2.3	0.5490	0	4.6	0	2.3	0	0
282	2.3	0.5490	0	4.6	0	2.3	0	0
464	2.3	0.6435	0	4.6	0	2.3	0	0
506	2.3	0.6612	0	4.6	0	2.3	0	0
602	2.3	0.6849	0	4.6	0	2.3	0	0
659	2.3	0.6731	0	4.6	0	2.3	0	0
85	3.9	0.1849	0	7.8	0	3.9	0	0
150	3.9	0.2688	0	7.8	0	3.9	0	0
296	3.9	0.3469	0	7.8	0	3.9	0	0
450	3.9	0.3769	0	7.8	0	3.9	0	0
494	3.9	0.3890	0	7.8	0	3.9	0	0
510	3.9	0.4131	0	7.8	0	3.9	0	0
665	3.9	0.4433	0	7.8	0	3.9	0	0
